id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted,name
76241,Operations,region_19,Bachelor's,m,other,1,36,5,10,1,0,58,0,employee_76241
64419,Sales & Marketing,region_19,Bachelor's,m,other,1,35,3,10,0,0,49,0,employee_64419
19919,Analytics,region_22,Bachelor's,m,other,1,20,,1,1,0,84,0,employee_19919
45230,Legal,region_22,Bachelor's,m,other,1,29,,1,0,0,62,0,employee_45230
8611,Technology,region_2,,f,other,1,60,3,31,0,0,82,0,employee_8611
71070,Finance,region_2,Bachelor's,m,other,1,34,3,7,0,0,58,0,employee_71070
71200,Operations,region_15,Bachelor's,m,other,1,34,3,8,1,0,58,0,employee_71200
22207,Analytics,region_22,,m,sourcing,1,29,4,7,0,0,87,0,employee_22207
15717,Technology,region_2,Below Secondary,f,other,1,24,1,2,1,0,74,0,employee_15717
70680,HR,region_22,Bachelor's,m,sourcing,1,28,,1,1,0,51,1,employee_70680
19066,HR,region_7,Master's & above,f,other,1,42,4,11,1,0,54,0,employee_19066
28683,Operations,region_2,Bachelor's,f,other,1,35,2,7,0,0,61,0,employee_28683
14000,Sales & Marketing,region_13,Master's & above,m,other,1,35,4,3,1,0,44,0,employee_14000
56788,Technology,region_7,Bachelor's,f,referred,1,32,3,5,0,0,81,0,employee_56788
55451,Analytics,region_27,Bachelor's,m,other,1,30,3,5,0,0,85,0,employee_55451
61858,Procurement,region_34,Master's & above,m,other,1,37,5,10,1,0,67,0,employee_61858
26814,Sales & Marketing,region_33,Master's & above,m,other,1,40,1,5,0,0,51,0,employee_26814
74295,Procurement,region_13,Master's & above,f,other,1,36,3,6,1,0,67,1,employee_74295
60803,Operations,region_2,Master's & above,m,sourcing,1,45,3,12,0,0,60,0,employee_60803
62273,Sales & Marketing,region_2,Master's & above,m,other,1,47,3,4,1,0,48,0,employee_62273
24706,Analytics,region_22,Bachelor's,f,other,2,29,3,2,0,0,81,0,employee_24706
9641,Procurement,region_7,Bachelor's,m,other,1,29,3,3,1,0,71,0,employee_9641
11330,Sales & Marketing,region_2,Bachelor's,m,referred,1,32,5,5,1,0,46,0,employee_11330
47740,Sales & Marketing,region_15,,m,sourcing,1,31,3,6,1,0,44,0,employee_47740
32746,Operations,region_15,Bachelor's,f,sourcing,1,32,3,2,0,0,56,0,employee_32746
31629,Technology,region_2,Bachelor's,f,other,1,30,3,2,0,0,76,0,employee_31629
8874,Operations,region_2,Master's & above,f,sourcing,2,48,3,21,0,0,58,0,employee_8874
2991,Operations,region_4,Master's & above,f,other,1,45,4,18,1,0,59,0,employee_2991
70013,Analytics,region_31,Bachelor's,m,other,1,26,3,5,1,0,86,0,employee_70013
36259,Sales & Marketing,region_29,Bachelor's,m,other,1,29,3,2,1,0,47,0,employee_36259
27447,Analytics,region_22,Bachelor's,m,sourcing,1,39,3,10,0,0,85,0,employee_27447
47082,Sales & Marketing,region_10,Master's & above,m,other,2,38,1,7,0,0,44,0,employee_47082
24181,Finance,region_2,Bachelor's,m,other,1,30,3,5,0,0,60,0,employee_24181
53113,Technology,region_15,Bachelor's,f,other,2,30,5,4,1,0,81,0,employee_53113
14594,Sales & Marketing,region_13,Master's & above,f,sourcing,1,34,1,2,0,0,50,0,employee_14594
20467,Sales & Marketing,region_22,Master's & above,m,sourcing,1,32,5,7,1,0,45,0,employee_20467
312,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,35,3,9,1,0,45,1,employee_312
62432,Sales & Marketing,region_2,Master's & above,f,sourcing,1,45,2,4,0,0,51,0,employee_62432
46217,HR,region_22,Master's & above,m,other,1,39,3,12,0,0,55,0,employee_46217
30935,Technology,region_2,Master's & above,f,other,1,35,5,7,1,0,79,0,employee_30935
61280,Finance,region_15,Bachelor's,m,sourcing,1,30,5,8,0,0,58,0,employee_61280
18317,Finance,region_22,Bachelor's,m,sourcing,2,29,5,5,1,0,65,0,employee_18317
49071,Sales & Marketing,region_33,Bachelor's,m,other,1,50,1,14,0,0,52,0,employee_49071
58446,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,38,2,6,0,0,49,0,employee_58446
14715,Technology,region_7,Bachelor's,m,sourcing,2,29,5,2,1,0,83,0,employee_14715
44874,Sales & Marketing,region_15,Bachelor's,m,other,1,28,,1,0,0,49,0,employee_44874
59341,Analytics,region_24,Bachelor's,m,sourcing,2,30,3,2,0,0,86,0,employee_59341
1571,Operations,region_2,Master's & above,m,sourcing,1,57,4,16,1,0,64,0,employee_1571
6284,Operations,region_14,Bachelor's,m,sourcing,1,27,5,3,1,0,60,0,employee_6284
26844,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,57,3,28,0,0,51,0,employee_26844
70024,Technology,region_13,Bachelor's,m,sourcing,1,49,3,24,0,0,80,0,employee_70024
1570,Operations,region_13,Bachelor's,m,other,1,34,3,3,0,0,68,1,employee_1570
7820,Sales & Marketing,region_2,Master's & above,m,other,1,40,3,5,1,0,49,0,employee_7820
21820,Technology,region_2,Bachelor's,f,sourcing,1,30,,1,1,0,80,0,employee_21820
65198,Sales & Marketing,region_31,,m,other,1,34,1,5,0,0,48,0,employee_65198
45312,Analytics,region_15,Bachelor's,m,other,1,37,5,11,0,1,86,1,employee_45312
49777,HR,region_2,,m,sourcing,1,29,4,2,0,0,48,0,employee_49777
18112,Operations,region_2,Bachelor's,f,other,1,35,3,5,0,0,63,0,employee_18112
5974,Finance,region_2,Bachelor's,m,other,1,28,3,6,1,0,59,0,employee_5974
51581,Procurement,region_7,Bachelor's,f,other,1,39,4,5,0,0,68,0,employee_51581
28235,Analytics,region_10,Master's & above,m,other,1,35,5,3,0,0,85,0,employee_28235
74181,Procurement,region_16,Bachelor's,f,other,1,37,5,5,0,0,77,1,employee_74181
7614,Technology,region_4,Bachelor's,m,other,2,30,5,5,0,0,86,0,employee_7614
32731,Operations,region_15,Master's & above,f,other,1,33,1,9,0,0,60,0,employee_32731
67931,Procurement,region_5,Bachelor's,f,other,1,33,1,4,1,0,65,0,employee_67931
58959,Operations,region_16,Master's & above,f,sourcing,1,43,5,6,1,0,60,0,employee_58959
9710,Operations,region_7,Bachelor's,m,other,1,29,4,4,0,0,61,0,employee_9710
38194,Operations,region_28,Master's & above,f,other,1,33,1,8,0,0,64,0,employee_38194
77159,Analytics,region_5,Master's & above,m,sourcing,1,37,2,7,0,1,81,1,employee_77159
20957,Operations,region_22,Master's & above,f,other,1,36,4,9,1,0,57,0,employee_20957
11700,Analytics,region_22,Bachelor's,m,sourcing,2,31,3,2,1,0,87,0,employee_11700
4747,Technology,region_22,Master's & above,m,referred,3,36,3,7,1,0,80,1,employee_4747
5628,Sales & Marketing,region_2,Bachelor's,m,referred,1,36,5,9,0,0,52,0,employee_5628
54513,Technology,region_2,Bachelor's,m,referred,1,30,5,5,1,0,86,0,employee_54513
70309,Sales & Marketing,region_13,Bachelor's,m,other,2,38,1,8,0,0,50,0,employee_70309
17679,Technology,region_2,Master's & above,m,other,1,45,4,16,0,0,80,0,employee_17679
2639,Operations,region_30,Bachelor's,f,other,1,26,4,6,1,0,60,0,employee_2639
76533,R&D,region_2,Bachelor's,m,other,1,35,3,5,0,0,89,0,employee_76533
44341,Sales & Marketing,region_21,Bachelor's,f,sourcing,1,31,5,5,1,0,48,0,employee_44341
11411,Operations,region_26,Bachelor's,m,sourcing,1,29,3,3,0,0,65,0,employee_11411
37115,Operations,region_2,Master's & above,m,other,1,33,3,5,0,0,57,0,employee_37115
66108,Sales & Marketing,region_29,Bachelor's,m,other,1,46,3,6,0,0,48,0,employee_66108
6405,HR,region_2,Master's & above,f,sourcing,1,51,5,16,1,0,52,0,employee_6405
15699,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,41,3,11,0,0,46,0,employee_15699
16487,Technology,region_2,Bachelor's,f,other,1,55,5,3,1,0,80,0,employee_16487
67427,Technology,region_7,Master's & above,m,other,1,43,4,4,1,0,78,0,employee_67427
19508,Procurement,region_5,Bachelor's,f,other,1,33,3,8,0,0,71,0,employee_19508
14571,Technology,region_16,Bachelor's,f,sourcing,1,32,1,7,0,0,86,0,employee_14571
56332,Sales & Marketing,region_13,Master's & above,m,sourcing,1,33,5,3,1,0,51,0,employee_56332
75214,Procurement,region_2,Bachelor's,m,sourcing,2,31,3,6,0,0,74,0,employee_75214
8781,Technology,region_13,Bachelor's,m,other,1,29,3,2,0,0,76,0,employee_8781
59192,Sales & Marketing,region_12,Master's & above,m,sourcing,2,35,1,7,1,0,49,0,employee_59192
30633,HR,region_7,Bachelor's,f,other,1,27,5,4,1,0,48,0,employee_30633
64524,Operations,region_4,Master's & above,f,other,1,35,4,6,0,0,59,0,employee_64524
72314,Procurement,region_7,Master's & above,f,sourcing,1,32,3,4,1,0,68,0,employee_72314
49834,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,56,2,17,0,0,49,0,employee_49834
4905,Sales & Marketing,region_28,Master's & above,m,other,1,35,4,2,1,0,54,0,employee_4905
35945,Operations,region_2,Bachelor's,m,other,4,32,2,7,0,0,62,0,employee_35945
3907,Procurement,region_22,Bachelor's,f,other,1,34,5,2,1,0,65,1,employee_3907
19050,Analytics,region_31,,f,other,1,27,1,4,0,0,88,0,employee_19050
54886,Technology,region_7,Bachelor's,m,sourcing,1,36,5,10,1,0,80,0,employee_54886
68919,Technology,region_13,Bachelor's,m,sourcing,1,38,5,4,0,0,93,1,employee_68919
11908,Sales & Marketing,region_7,Master's & above,f,other,1,33,2,4,1,0,51,0,employee_11908
13939,Operations,region_22,Master's & above,f,other,1,36,3,8,1,0,59,0,employee_13939
42539,Technology,region_2,Bachelor's,f,referred,1,33,5,6,0,0,80,0,employee_42539
19198,Sales & Marketing,region_6,Bachelor's,m,other,1,32,3,6,1,0,47,1,employee_19198
12297,Operations,region_19,Bachelor's,m,other,1,35,4,7,0,0,60,0,employee_12297
18974,Procurement,region_2,Bachelor's,m,sourcing,2,34,3,4,0,0,66,0,employee_18974
30368,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,32,3,5,0,0,51,0,employee_30368
29790,Operations,region_15,Bachelor's,m,sourcing,1,43,3,3,0,0,56,0,employee_29790
63853,Sales & Marketing,region_34,Bachelor's,m,other,1,29,3,2,0,0,52,0,employee_63853
65924,Procurement,region_23,Master's & above,m,sourcing,2,36,1,9,0,0,69,0,employee_65924
46197,Operations,region_31,Bachelor's,m,other,1,32,2,3,0,0,61,0,employee_46197
18446,Procurement,region_22,Master's & above,f,other,2,34,3,9,0,0,67,0,employee_18446
51624,Operations,region_21,Bachelor's,m,sourcing,1,31,4,5,0,0,59,0,employee_51624
37234,Operations,region_1,Master's & above,m,other,1,33,2,6,0,0,62,0,employee_37234
20897,Sales & Marketing,region_4,Master's & above,m,sourcing,1,44,5,8,1,0,49,0,employee_20897
50722,Sales & Marketing,region_6,Bachelor's,f,other,1,29,5,5,0,0,51,0,employee_50722
41194,Operations,region_10,Master's & above,m,other,1,31,5,6,1,0,57,0,employee_41194
17372,Sales & Marketing,region_20,Master's & above,m,other,1,30,,1,0,0,46,0,employee_17372
6543,Procurement,region_10,Master's & above,f,other,1,30,3,8,0,0,69,0,employee_6543
84,Technology,region_23,Bachelor's,f,sourcing,1,31,3,4,0,0,76,0,employee_84
22137,Operations,region_7,Master's & above,m,other,1,39,5,14,1,0,56,0,employee_22137
5487,Analytics,region_11,Master's & above,m,sourcing,2,39,4,8,0,0,88,0,employee_5487
12034,R&D,region_25,Bachelor's,m,sourcing,1,32,3,7,0,0,83,0,employee_12034
66558,Sales & Marketing,region_2,Master's & above,m,other,1,50,5,5,1,0,53,0,employee_66558
30140,Analytics,region_28,Bachelor's,m,other,1,34,3,7,1,0,80,1,employee_30140
68560,Operations,region_2,Bachelor's,f,other,1,39,3,5,0,0,54,0,employee_68560
14995,Analytics,region_2,Bachelor's,m,other,1,54,3,16,0,0,82,0,employee_14995
6475,Procurement,region_22,Bachelor's,f,sourcing,2,27,2,3,1,0,67,0,employee_6475
72180,Legal,region_22,Bachelor's,f,other,1,33,4,8,1,0,59,0,employee_72180
55576,Operations,region_4,Master's & above,m,other,1,46,3,7,0,0,61,0,employee_55576
18720,Technology,region_7,Bachelor's,f,sourcing,2,36,4,9,0,0,86,0,employee_18720
11567,Sales & Marketing,region_26,,m,other,1,31,1,4,0,0,48,0,employee_11567
27107,HR,region_2,Master's & above,m,sourcing,1,48,1,15,0,0,49,0,employee_27107
53874,Finance,region_22,Bachelor's,m,sourcing,2,26,4,2,1,0,57,0,employee_53874
68862,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,30,3,2,0,0,47,0,employee_68862
28244,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,29,1,4,0,0,49,0,employee_28244
33291,Technology,region_4,Bachelor's,m,sourcing,1,40,4,8,1,0,82,0,employee_33291
44971,Sales & Marketing,region_16,,m,other,1,37,3,4,0,0,47,0,employee_44971
39809,R&D,region_4,Master's & above,m,sourcing,1,39,4,9,1,0,87,0,employee_39809
11214,Analytics,region_2,Bachelor's,m,other,2,35,3,7,0,0,84,0,employee_11214
69098,HR,region_7,Master's & above,m,other,1,32,3,5,0,0,53,0,employee_69098
59449,Analytics,region_22,Bachelor's,f,other,1,30,5,7,1,0,81,0,employee_59449
63896,Analytics,region_4,Bachelor's,m,other,1,47,5,16,1,0,81,0,employee_63896
51858,Technology,region_14,Bachelor's,m,other,1,25,3,2,0,0,80,0,employee_51858
41757,Operations,region_32,Bachelor's,f,other,1,40,5,3,0,0,64,0,employee_41757
38668,Sales & Marketing,region_22,Bachelor's,f,other,1,26,,1,0,0,51,0,employee_38668
2481,Procurement,region_2,Bachelor's,f,other,1,32,4,3,1,0,70,0,employee_2481
7733,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,30,1,2,0,0,53,0,employee_7733
23136,Operations,region_27,Master's & above,m,other,1,46,5,14,0,0,58,0,employee_23136
72338,Sales & Marketing,region_26,Bachelor's,f,other,1,26,5,3,0,0,49,0,employee_72338
29682,Operations,region_7,Below Secondary,m,other,1,25,3,2,1,0,61,0,employee_29682
16620,Operations,region_27,Bachelor's,m,sourcing,1,28,2,3,0,0,62,0,employee_16620
34392,R&D,region_26,Bachelor's,m,sourcing,2,40,3,2,1,1,84,1,employee_34392
10897,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,26,4,3,1,0,47,0,employee_10897
66827,Operations,region_2,,f,sourcing,1,36,4,2,0,0,60,0,employee_66827
25558,Operations,region_22,Bachelor's,f,sourcing,1,37,4,8,0,0,61,0,employee_25558
46304,Procurement,region_13,Master's & above,m,sourcing,1,35,4,6,0,0,74,0,employee_46304
1050,Technology,region_24,Bachelor's,m,other,1,30,2,7,0,0,81,0,employee_1050
7654,Finance,region_15,Bachelor's,m,sourcing,1,34,3,3,0,0,60,0,employee_7654
7740,R&D,region_2,Bachelor's,m,sourcing,2,33,1,4,0,0,86,0,employee_7740
3809,Technology,region_3,Bachelor's,m,sourcing,1,26,,1,1,0,81,0,employee_3809
14011,Procurement,region_26,Bachelor's,m,other,1,32,3,5,0,0,68,0,employee_14011
33004,Technology,region_7,Bachelor's,f,referred,1,30,5,6,1,0,79,0,employee_33004
13086,Sales & Marketing,region_7,Bachelor's,m,other,1,32,3,4,0,0,65,1,employee_13086
40110,Analytics,region_7,Master's & above,m,other,1,37,1,10,0,0,84,0,employee_40110
35067,Technology,region_2,Below Secondary,m,sourcing,1,30,3,2,0,0,81,0,employee_35067
37284,Operations,region_7,Master's & above,m,other,1,41,2,5,1,0,58,0,employee_37284
9165,Analytics,region_7,Master's & above,m,sourcing,1,35,4,5,0,0,86,0,employee_9165
47776,Procurement,region_7,Bachelor's,f,other,2,31,3,6,0,0,73,0,employee_47776
15706,Technology,region_24,Bachelor's,m,other,1,45,1,15,0,0,75,0,employee_15706
19768,Technology,region_26,Bachelor's,m,sourcing,1,32,3,2,0,0,80,0,employee_19768
9852,Sales & Marketing,region_26,,m,other,1,36,1,7,0,0,46,0,employee_9852
14727,Operations,region_15,Bachelor's,f,sourcing,1,43,4,7,1,0,53,0,employee_14727
55106,Operations,region_13,Bachelor's,f,sourcing,1,30,1,5,1,1,59,0,employee_55106
60464,Sales & Marketing,region_19,Master's & above,m,other,1,42,1,5,0,0,51,0,employee_60464
33520,HR,region_11,Bachelor's,m,sourcing,1,28,5,4,1,0,52,0,employee_33520
47817,Analytics,region_26,Bachelor's,m,other,1,26,4,3,0,0,84,0,employee_47817
19049,Operations,region_22,Master's & above,m,other,1,48,2,17,0,0,56,0,employee_19049
51802,Technology,region_10,Master's & above,m,sourcing,1,37,4,5,0,0,78,0,employee_51802
71140,Finance,region_4,Master's & above,m,other,1,34,1,3,0,0,59,0,employee_71140
21975,Procurement,region_2,Master's & above,f,sourcing,1,30,5,6,1,0,72,0,employee_21975
36035,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,27,1,4,0,0,47,0,employee_36035
67964,Procurement,region_7,Bachelor's,m,other,1,36,3,4,1,0,72,1,employee_67964
25767,Sales & Marketing,region_20,Master's & above,m,sourcing,1,44,5,4,0,0,50,0,employee_25767
68211,Operations,region_31,Bachelor's,m,other,1,30,5,4,1,0,57,0,employee_68211
29839,Sales & Marketing,region_13,Bachelor's,m,other,1,54,5,11,1,0,45,1,employee_29839
64081,Analytics,region_31,Bachelor's,m,other,2,35,3,2,0,0,83,0,employee_64081
71863,Finance,region_26,Bachelor's,m,sourcing,1,30,3,6,0,0,64,0,employee_71863
65698,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,29,4,5,0,0,51,0,employee_65698
17408,Operations,region_2,Bachelor's,f,sourcing,1,36,4,2,1,0,59,0,employee_17408
7147,Procurement,region_8,Master's & above,m,sourcing,1,36,4,10,0,0,72,0,employee_7147
8674,Operations,region_7,Bachelor's,f,other,2,42,3,6,1,0,61,0,employee_8674
14767,Procurement,region_2,Bachelor's,f,sourcing,2,29,5,4,1,0,69,0,employee_14767
72794,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,34,3,3,0,0,46,0,employee_72794
58326,HR,region_22,Master's & above,f,sourcing,1,35,5,6,0,0,44,0,employee_58326
21213,Procurement,region_13,Bachelor's,m,other,1,28,,1,1,0,68,0,employee_21213
25635,Operations,region_13,Master's & above,f,other,1,49,5,9,1,0,56,0,employee_25635
30697,Operations,region_15,Bachelor's,f,other,1,27,5,4,1,0,59,0,employee_30697
62879,Procurement,region_19,Bachelor's,m,other,1,37,5,9,1,0,74,0,employee_62879
72585,Sales & Marketing,region_7,Bachelor's,f,other,1,30,3,6,0,0,54,0,employee_72585
4882,HR,region_2,Master's & above,m,sourcing,1,60,5,13,1,0,50,0,employee_4882
39100,Sales & Marketing,region_7,Bachelor's,f,other,3,32,1,6,0,0,48,0,employee_39100
76419,Sales & Marketing,region_7,Master's & above,f,sourcing,1,42,4,4,1,0,48,0,employee_76419
59575,Sales & Marketing,region_2,Master's & above,m,sourcing,1,39,5,2,0,0,47,0,employee_59575
49884,Procurement,region_2,Bachelor's,f,other,2,28,1,1,0,0,64,0,employee_49884
49318,Procurement,region_2,Bachelor's,f,sourcing,1,34,4,7,1,0,73,0,employee_49318
61950,Sales & Marketing,region_26,Bachelor's,m,other,1,51,3,19,0,0,43,0,employee_61950
23411,Operations,region_22,Master's & above,m,other,1,40,3,6,0,0,58,0,employee_23411
45967,Procurement,region_8,Bachelor's,m,other,1,29,5,4,0,0,71,0,employee_45967
74033,Sales & Marketing,region_27,Bachelor's,m,other,1,33,3,8,1,0,57,0,employee_74033
45193,Technology,region_26,Master's & above,m,sourcing,1,44,1,15,0,0,86,0,employee_45193
39147,Sales & Marketing,region_16,,m,sourcing,2,23,,1,0,0,50,0,employee_39147
36155,Sales & Marketing,region_34,Bachelor's,m,other,2,31,1,4,0,0,53,0,employee_36155
52679,Operations,region_7,Master's & above,m,sourcing,1,46,3,19,0,0,59,0,employee_52679
8073,Sales & Marketing,region_22,Bachelor's,m,other,1,36,4,5,1,0,50,0,employee_8073
71,Analytics,region_2,Bachelor's,m,sourcing,1,36,4,6,0,0,88,0,employee_71
98,Technology,region_22,Master's & above,m,other,1,53,1,11,0,0,80,0,employee_98
50741,Procurement,region_7,Below Secondary,m,other,3,25,5,2,1,0,70,0,employee_50741
72214,Sales & Marketing,region_25,Bachelor's,m,other,1,27,2,3,0,0,53,0,employee_72214
43922,Analytics,region_31,Master's & above,m,other,1,37,5,3,1,0,86,0,employee_43922
59686,Procurement,region_31,Bachelor's,f,other,2,26,3,3,0,0,70,0,employee_59686
59169,Procurement,region_2,Bachelor's,m,sourcing,1,34,3,2,0,0,70,0,employee_59169
30787,Technology,region_22,Bachelor's,f,other,1,26,5,3,1,0,80,1,employee_30787
71475,Analytics,region_11,Bachelor's,m,sourcing,2,28,4,5,0,0,83,0,employee_71475
45936,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,42,1,2,0,0,51,0,employee_45936
8711,Procurement,region_17,Bachelor's,f,other,1,26,5,4,0,0,86,1,employee_8711
32140,Sales & Marketing,region_3,Bachelor's,m,other,1,34,4,9,1,0,46,1,employee_32140
19485,Analytics,region_32,Bachelor's,m,other,1,35,1,4,0,0,85,0,employee_19485
36508,Sales & Marketing,region_28,Bachelor's,m,other,2,28,3,5,0,0,47,0,employee_36508
63123,Operations,region_15,Bachelor's,m,sourcing,1,36,5,3,0,0,54,0,employee_63123
12912,Sales & Marketing,region_19,Bachelor's,m,other,1,28,3,4,0,0,45,0,employee_12912
33534,Sales & Marketing,region_25,Bachelor's,m,other,1,27,3,4,1,0,50,0,employee_33534
43337,Operations,region_13,Bachelor's,m,sourcing,1,38,2,10,0,0,61,0,employee_43337
16573,Procurement,region_4,Master's & above,m,sourcing,1,43,4,4,0,0,66,0,employee_16573
50260,Operations,region_19,Master's & above,m,other,1,38,4,3,1,0,56,0,employee_50260
67503,Procurement,region_27,Bachelor's,m,sourcing,1,26,4,2,0,0,68,0,employee_67503
53736,Procurement,region_17,Bachelor's,f,sourcing,1,31,4,8,0,0,71,0,employee_53736
23784,Analytics,region_28,Bachelor's,m,sourcing,1,29,5,6,0,0,82,0,employee_23784
